Symbol,Rank,Score,3M Return,6M Return
OBEROIRLTY,178,0.6375539231983973,0.17481818329646082,0.2216035617063854
IDFCFIRSTB,179,0.6177825382775687,0.2608317681222687,0.007205052707126569
AVL,180,0.6125859501263843,0.1157160635770822,0.25489597938700137
BECTORFOOD,181,0.6086478948451128,0.4472815223051889,0.1971414132518161
CARTRADE,182,0.5972506585002259,0.5748556637074713,0.38675286759199756
CARBORUNIV,183,0.5859865590087284,0.027803356773906884,0.34235340390587266
HEROMOTOCO,184,0.5843601422330762,0.17263710031202106,0.03947821807855312
UNIONBANK,185,0.5760377840451318,0.20615526925941463,-0.007581154340223661
JSWINFRA,186,0.5651062238374589,0.22627927154427074,0.2795032691594139
GRINDWELL,187,0.5545157552157307,0.14331869684737164,0.28719561095807644
AARTIIND,188,0.5540515388569024,0.15080222452758307,0.1534282452243123
NESTLEIND,189,0.544968018849692,0.02600233234433169,0.12916238842390015
SMARTWORKS,190,0.5430238332631201,0.20662140940546148,0.16006409879225303
ABCAPITAL,191,0.542570651461907,0.1491002021691452,0.1509083159552067
HINDALCO,192,0.5352346231382409,-0.003517270115531823,0.16696799332953582
J&KBANK,193,0.5308108342438536,0.1866227811461525,0.4387716428216051
RAINBOW,194,0.5288033176759144,0.08476128015435136,0.21173677151544212
M&MFIN,195,0.5279795056372039,0.24327484551836043,0.02582302979622808
SKIPPER,196,0.5250340049654585,0.19674122873333788,0.3980318117799988
MCX,197,0.5237856249558067,-0.09186473016568808,0.29876563678803825
TRAVELFOOD,198,0.5221896025108929,0.269711499468803,0.10982417323034399
ZFCVINDIA,199,0.51799489781917,0.12015809880807593,0.03382592577081689
NAM-INDIA,200,0.5123344549797605,0.10248858293740093,0.2201678372650684
LODHA,201,0.5117876367590485,0.4298964209109595,0.1067938584055046
EPL,202,0.5105371202326514,0.147875427252532,0.12106079053272967
CGCL,203,0.5023917297628818,0.21256033384886686,0.2654043720036614
CREDITACC,204,0.502071092540588,0.17462266571551832,0.1950493535656801
AARTIPHARM,205,0.49891704229129036,0.24533008810454993,0.20979352548824326
CGPOWER,206,0.4877328748797199,0.10411129793759666,0.2567025931287581
KIMS,207,0.48724725847049666,0.12150385657738227,0.147762150326594
INDGN,208,0.48343163449721616,0.11625221435064503,0.1462571479443575
AIAENG,209,0.47292295167373005,0.1513918932588758,0.1118239948557751
GOKULAGRO,210,0.47268417479925573,-0.012594034770429419,0.437666362026486
SCHNEIDER,211,0.4724211903992503,0.05836314795672215,0.3811385456895613
INDUSINDBK,212,0.4713287262768256,0.13797196243302334,0.07472787872834008
PTCIL,213,0.4700467755350641,0.21560423332512912,0.08567346265867992
MAHABANK,214,0.46951941370724826,0.05322159444458263,0.1877178310124783
CHOLAFIN,215,0.4661344489556747,0.22992337269745988,0.09446706533015425
LTF,216,0.4642082392890654,0.175567492785087,0.0913886860249522
ANANTRAJ,217,0.46292584256375746,0.3197502464673021,0.13014666131106312
MANAPPURAM,218,0.4625120472696526,0.1321232869521658,0.11911060068156831
DYNAMATECH,219,0.46031396812346637,0.10998485369493993,0.1505855086490111
ETHOSLTD,220,0.4451816326725641,0.27351818037293363,0.15198724258495622
AUBANK,221,0.44406329014356233,0.09933005807278339,0.05302491998784631
PIRAMALFIN,222,0.44356380451409066,0.09431811121706546,0.1858329638857672
SOUTHBANK,223,0.44024894322041414,0.1912055168779856,0.11212128392208931
WOCKPHARMA,224,0.4372683759583346,0.184346135012329,0.2984511786461608
HCG,225,0.4314959010357309,0.12930011862396196,0.1960800492493735
NATIONALUM,226,0.42344758886965983,-0.028717691720420158,0.1361357467273432
UNOMINDA,227,0.4230387548424215,0.19730140586985323,0.05764271153561218
APLAPOLLO,228,0.4227584856449745,0.12468011852012251,-0.05971745881357593
WESTLIFE,229,0.4210703159168374,0.26849286127987115,0.14812313036765423
TATACAP,230,0.4170914196817298,0.1997224967902782,0.02237961175458869
ADANIPOWER,231,0.41704682875737425,-0.05827632741200017,0.42930304118669005
VOLTAMP,232,0.4150168323600532,0.10366811821505983,0.2035983028564181
SUDARSCHEM,233,0.41274421164455766,0.32260505159435704,0.23571963960114606
INDIGOPNTS,234,0.412215714238467,0.20550792413613928,0.1903540277065161
BAJFINANCE,235,0.40943245651296595,0.19490230713191514,0.07503855692028338
AEGISVOPAK,236,0.40609543555569544,0.39413888874269243,0.2451883723327235
WELENT,237,0.4042940688807155,0.1802206542386826,0.15160712938332566
ENRIN,238,0.39541658024190074,0.17587481864140964,0.286046096122923
DIXON,239,0.3930735010638833,0.3173469387755101,0.23304680038204384
CUMMINSIND,240,0.38681193553968807,0.025516199725610367,0.1497943029056792
PFOCUS,241,0.3854463941661637,0.21988527154419724,0.008288318993050714
POLYMED,242,0.38399980393569594,0.22786120061981663,0.3632262810290041
DEEPAKFERT,243,0.38354896513472514,0.16158438513125284,0.43244808107796673
PRIVISCL,244,0.3822584974074284,0.1126566641015685,0.20196115269431014
LLOYDSENT,245,0.37634329786414766,0.14742396429041205,0.3496459753674017
TECHM,246,0.36915069854898325,0.14099817277221272,0.08428189099635097
INDIAGLYCO,247,0.36771387837524777,0.13472782961661478,0.2003965833254493
KPRMILL,248,0.36475774920116355,0.23804702432918567,0.24583442178441173
USHAMART,249,0.35849110365058895,0.06977782198422378,0.2009408242274595
SHAREINDIA,250,0.3507378821635326,0.278045725009737,0.25393845933136183
HONAUT,251,0.3483205854426418,0.2762145319949483,0.16679565126003593
URBANCO,252,0.34545404934746876,0.17953545063068566,0.2026520082530563
DEVYANI,253,0.3452140732014232,0.2267712976145877,0.07031137316828251
IKS,254,0.33539372724309857,0.15732731362605068,0.12619702617509154
KIRLOSBROS,255,0.32791995679193614,0.17650831689068114,0.17077761246522005
MANYAVAR,256,0.3276603889342509,0.24293004124542006,0.23321073427063754
YATHARTH,257,0.3233254606545426,0.05467470304888877,0.22983275529865121
AGARWALEYE,258,0.320049117767739,0.14015839865844182,0.11345560188033055
EQUITASBNK,259,0.3187677139548468,0.13500153468122367,0.11266154469236
VTL,260,0.3156254368465681,0.00033573177848289504,0.16933193239295008
